username,likes,comments,text,hashtags,date
editorasextante,25213,42,"Se às vezes no silêncio da noite a sua cabeça revive aquele momento constrangedor de anos atrás; se, do nada, no meio do banho, você se pega remoendo uma resposta ótima que você não deu em uma discussão antiga; se, muitas vezes, olhar para os seus próprios traumas é algo que você evita fazer, mesmo sabendo que isso pode ser importante… Saiba: você não está só.

A vergonha, o constrangimento, o frio na barriga para lidar com partes da nossa psique com que não estamos prontos para lidar é mais comum do que você imagina. Carl Jung, ele mesmo, um dos psiquiatras e psicoterapeutas mais importantes no divã, cunhou esse fenômeno como “lado sombra”.

Essas mesmas vergonha e dificuldade de lidar com o trauma, apesar de naturais, são o que obscurecem nossa jornada de autodescoberta e crescimento pessoal. De acordo com a especialista em tratamento de trauma Kelly Bramblett, é no íntimo desses sentimentos e pensamentos que a gente se descobre plenamente humano — e aprende a lidar com os nossos lados não tão agradáveis de maneira mais natural.

A ideia de acolher nossa ""sombra"" pode parecer assustadora à primeira vista, mas é um passo essencial em nossa jornada de autodescoberta e aceitação. A convite da @editorasextante, montamos um guia inspirado no novo título de Kelly Bramblett, “Como acolher seu lado sombra”, que nos convida a encarar de frente as partes de nós mesmos que tendemos a ignorar ou reprimir. No livro, você encontra uma série de ferramentas e atividades diárias para lidar com essas questões. Confira nos stories e no site da editora!

Queremos saber de você: quais são suas ferramentas para lidar com traumas/vergonhas por aí? Conta algo que te ajudou muito nessa jornada?

#ainternetqueagentequer
#conteúdopatrocinado","['ainternetqueagentequer', 'conteúdopatrocinado']",2024-03-18 11:00:45
editorasextante,24382,424,"Não é fácil ser um Coelho é para o jovem que você foi ou ainda é, e para ler com uma criança que você ama ❤️

Esse é mais um livro maravilhoso da @editorasextante 

você pode compra-lo no link que coloquei nos stories ✨

#publicidade #livros #livrosinfantis #autoconhecimento","['publicidade', 'livros', 'livrosinfantis', 'autoconhecimento']",2024-03-17 15:19:01
editorasextante,979,9,"Se queremos realmente mudar nossas vidas, precisamos começar neste momento. Essa é a mensagem simples, mas transformadora de Eckhart Tolle: viver no Agora é o melhor caminho para a felicidade e a iluminação.

#poderdoagora #eckharttolle #presente #viveroagora","['poderdoagora', 'eckharttolle', 'presente', 'viveroagora']",2024-03-17 13:39:48
editorasextante,1836,16,"“Dizem que a verdadeira meditação é a forma como vivemos o cotidiano.” 

As práticas deste livro ajudam a entrar em harmonia com os tons de sentimento. São meditações diárias para ancorar a consciência no momento presente e, a partir daí, explorar as tonalidades em diversas situações - caminhando, respirando ou apenas percebendo a mente divagar. 

Explore os níveis mais profundos da mente e compreenda as raizes da ansiedade, do estresse e da depressão - antes que eles dominem sua vida. 

#atençãoplena #atençãoplenaprofunda #mindfulness #meditacao #consciência","['atençãoplena', 'atençãoplenaprofunda', 'mindfulness', 'meditacao', 'consciência']",2024-03-15 14:17:18
editorasextante,210,14,"Um “Vem aí” mais que especial! 🌟

Os livros são uma ótima ferramenta para criar momentos inesquecíveis com as crianças. 📒

Nossos próximos lançamentos prometem entretenimento para toda a família. Desde aventuras pelo espaço em “Os Mistérios do Universo” até missões investigativas com “A Detetive Canina” para desvendar grandes enigmas. 🔍

Qual livro vai garantir a diversão na sua casa? 🤩

#livrosinfantis #infância #livros #novidades #livrosparacrianças #família","['livrosinfantis', 'infância', 'livros', 'novidades', 'livrosparacrianças', 'família']",2024-03-14 21:14:05
editorasextante,880,20,"Bom dia! 💭

#repost @estudaguriah 

Já sabia que livro era só pelas frases? 

Te convencendo a ler o livro Essencialismo: A Disciplinada Busca por Menos - Greg McKeown, pelas frases grifadas por mim ✨

Eu amo esse livro porque ele oferece insights sobre como simplificar a vida, focando no que realmente importa.

E ai, tu já leu esse livro? O que você acha dele? 

#dicas #livros #dicaslivros #essencialismo #prioridade #glowup #desenvolvimentopessoal","['repost', 'dicas', 'livros', 'dicaslivros', 'essencialismo', 'prioridade', 'glowup', 'desenvolvimentopessoal']",2024-03-13 12:10:00
editorasextante,415,6,"Chegaram os lançamentos simultâneos! 📖🔉

Desde os tradicionais livros físicos até os modernos ebooks e audiolivros, oferecemos uma variedade de formatos para enriquecer sua experiência de leitura. Amplie suas opções e aproveite os nossos lançamentos, onde quer que esteja e do jeito que preferir. 

Qual formato você escolherá para sua próxima leitura? 📱📖🔉

#ebook #audiolivro #potencialoculto #meditacoes #leitura","['ebook', 'audiolivro', 'potencialoculto', 'meditacoes', 'leitura']",2024-03-12 15:05:30
editorasextante,1931,10,"""As coisas não tem poder sobre a alma. Elas ficam lá imóveis, fora dela. A perturbação vem apenas de dentro - de nossas próprias percepções.

Tudo que você vê logo se alterará e deixará de existir. Pense em quantas mudanças você já viu."" - Marco Aurélio 

📝 Quase dois mil anos depois de escrito, o livro ""Meditações"" continua relevante para quem busca uma vida significativa. 

Com base em seu profundo conhecimento do comportamento humano, o filósofo e imperador romano traz insights e orientações práticas sobre vários aspectos da vida, desde como lidar com as adversidades até a melhor forma de interagir com os outros. 

#autoconhecimento #estoicismo #reflexões #transformação #meditações #marcoaurélio","['autoconhecimento', 'estoicismo', 'reflexões', 'transformação', 'meditações', 'marcoaurélio']",2024-03-11 21:00:23
editorasextante,125333,616,"Cinco leituras imperdíveis que vão inspirar e transformar suas perspectivas sobre a vida. ✨

Quais destes livros você já leu? E quais já adicionou à sua lista de leitura? 📖

#bookrecommendations #dicadeleitura #livros #leitura","['bookrecommendations', 'dicadeleitura', 'livros', 'leitura']",2024-03-10 14:04:00
editorasextante,959,1771,"SORTEIO 📣

Para comemorar o Dia Internacional da Mulher, vamos sortear 3 kits com os seguintes itens:

🔸 Livro “Bem-comportadas” 
🔸 Baralho dos pecados 

Neste livro, a jornalista Elise Loehnen explica como o impulso de nos anularmos para sermos “boazinhas” na verdade se deve a ideias plantadas na mente feminina pela mesma cultura que se beneficia de nos mantermos sob controle. 

🗣 REGRAS:

📍 Seguir a @editorasextante
📍 Marca um(a) amigo(a) neste post.
⚠ Não vale fakes, fãs clubes, marcas e celebridades.
📍 Compartilhar o sorteio no story do seu perfil.
📍Só serão realizados envios para residentes do Brasil.

👉 SORTEIO REALIZADO. 

🍀 Boa sorte!

#sorteio #sorteiosextante #8m #diainternacionaldamulher #bemcomportadas","['sorteio', 'sorteiosextante', '8m', 'diainternacionaldamulher', 'bemcomportadas']",2024-03-08 21:05:37
editorasextante,4661,17,"Neste 8 de março, Dia Internacional da Mulher, mais do que uma comemoração, é uma oportunidade para refletirmos sobre o longo caminho trilhado pelas mulheres.

Um dia é muito pouco para ecoar a força de tantas histórias.

Na literatura, encontramos inspiração e força para continuar caminhando. 💪📚 

Feliz dia da mulher! ❤️

#diainternacionaldamulher #diadamulher #8m","['diainternacionaldamulher', 'diadamulher', '8m']",2024-03-08 12:27:42
editorasextante,5432,31,"Alguns insights do novo livro do Adam Grant, “Potencial oculto”. 💡

“Quando avaliamos o potencial de alguém, cometemos o erro de nos concentrar nas habilidades mais aparentes. Presumimos que as pessoas mais promissoras são as que se destacam desde o começo, mas a verdade é que quem apresenta melhor desempenho costuma ter um histórico de altos e baixos. 

Não dá pra saber aonde alguém chegará apenas olhando o ponto de partida. Com oportunidade e motivação para aprender, todo mundo é capaz de desenvolver habilidades incríveis.” - Adam Grant 

#adamgrant #potencialoculto #hiddenpotential #potencial #aprendizado #insight","['adamgrant', 'potencialoculto', 'hiddenpotential', 'potencial', 'aprendizado', 'insight']",2024-03-07 20:45:19
editorasextante,402,6,"Um “Vem aí” super especial! 🧡

Se você já se emocionou lendo os livros da Ana Claudia Quintana Arantes, conseguiu organizar suas finanças com Nath Arcuri, mudou sua mentalidade sobre a alimentação com Sophie Deram e se inspirou com os livros da Bruna Lombardi, fique atento aos lançamentos que estão por vir. 📚✨

Agora conta! Qual dos lançamentos você não vê a hora de conhecer? 

#novidades #vemai #natharcuri #brunalombardi #sophiederam #anaclaudiaquintanaarantes","['novidades', 'vemai', 'natharcuri', 'brunalombardi', 'sophiederam', 'anaclaudiaquintanaarantes']",2024-03-06 21:01:18
editorasextante,2160,103,"Oi amados, finalmente chegou o livro Manual para Corações Machucados! 
A pré-venda já começou e para quem adquirir o livro nesse período vai ganhar um brinde exclusivo.
O link está na minha Bio e essas são as datas e os locais para sessão de autógrafos.

17/04 - São Paulo - Livraria da Travessa (Shopping Iguatemi - Faria Lima) às 18h.

25/04 - Rio de Janeiro - Livraria da Travessa (Shopping Leblon) às 19h.

01/05 - Salvador - Bienal do Livro Bahia (Centro de Convenções) na Arena Jovem às 11h.

Vamos nos encontrar?
😘😘

#livros
#leitura
#sextante
#lançamento
#brunalombardi","['livros', 'leitura', 'sextante', 'lançamento', 'brunalombardi']",2024-03-06 17:02:04
editorasextante,115,0,"Pré-venda disponível do novo livro da Bruna Lombardi. ❤

As 88 crônicas deste livro jogam luzes sobre detalhes do cotidiano que passam despercebidos a muitos de nós, mas não ao olhar sensível de Bruna Lombardi. Juntas, elas compõem um roteiro em que o amor nos conforta e, suavemente, nos conduz à cura das nossas feridas emocionais. 

 Garanta o seu exemplar na pré-venda com brinde exclusivo pelo link na bio do perfil. @editorasextante",[],2024-03-05 20:30:27
editorasextante,3989,126,"Me diz qual dos Sete Pecados Capitais mais influencia em seu comportamento? 
O livro que acabou de ser lançado pela @editorasextante, Bem Comportadas da autora Elise Loehnen, faz a gente refletir o quanto os conceitos morais dos Sete Pecados Capitais controlam e reprimem principalmente as mulheres. #Bemcomportadas 
#publi","['Bemcomportadas', 'publi']",2024-03-05 12:24:52
editorasextante,307,9,"Já parou para refletir que, com o passar dos anos, nossa perspectiva sobre saúde e bem-estar vem se transformando? 💭

Em tempos desafiadores, cuidar da nossa saúde, tanto física quanto mental, tornou-se uma prioridade. Cultivar hábitos e comportamentos saudáveis que nos ajudem a enfrentar os desafios do dia a dia é essencial. 🌱💪🧠

E é aí que os livros entram como poderosos aliados.

📚 Descubra nossa seleção especial de leituras que oferecem insights valiosos sobre alimentação, estilo de vida, comportamento, longevidade e tudo o que você precisa saber para ter uma vida mais saudável.

#saúde #bemestar #leitura","['saúde', 'bemestar', 'leitura']",2024-03-04 14:15:38
editorasextante,2071,14,"Bom dia! ☕️ 

#repost @cathacastro 

Este livro é sobre envelhecimento, tema que vem me atraindo, intrigando, acompanhando nos últimos tempos. Li com calma e por vezes tive que fazer algumas pausas para respirar fundo com os olhos marejados; lembrando da minha mãe, lembrando das minhas amigas, de mim mesma e de tantas outras coisas.

Envelhecer é complicado, mesmo quando ainda dispomos de toda saúde do mundo, porque lidamos de perto com a brevidade da vida e a proximidade partida de quem amamos. Como menciona a autora em um dos trechos que mais me marcaram: “O luto é o preço do amor”, frase do psiquiatra inglês Colin Murray Parkes.

A conclusão é que viver é envelhecer. O contrário disso é a morte. Como estamos envelhecendo é o “pulo do gato”. Estamos amando? Estamos nos preparando pra viver por mais anos? Estamos vivendo? Terminei com uma vontade danada de amar, de ligar pra quem amo, de praticar a autocompaixão, de me amar, de viver.

Super recomendo a leitura!

#dicadeleitura #dicadelivro","['repost', 'dicadeleitura', 'dicadelivro']",2024-03-03 13:26:01
editorasextante,4034,41,"Pra mim escrever é refúgio, terapia e autoexpressão. Eu não seria quem sou hoje se não tivesse começado um diário lá em 2015, que vou escrevendo devagarinho, só quando eu preciso, mas que me ajuda demais e me dá confiança para escrever criativamente também. Hoje trago a dica do livro “Deixe isso pra lá” que é perfeito para quem quer começar a usar a escrita de forma terapêutica e divertida. Ele é um diário interativo que vai te ajudar a desestressar e trazer mais leveza pro seu dia a dia✨

Já conhecia?

#publi @editorasextante",['publi'],2024-03-01 16:38:27
